Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06037540501","Census Tract 5405.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540501","Census Tract 5405.01",,,,951,60,16,12,93,14,55,48,19,13,41,115,176,68,39,100,82,6.31,1.68,1.26,9.78,1.47,5.78,5.05,2,1.37,4.31,12.09,18.51,7.15,4.1,10.52,8.62
"06037540502","Census Tract 5405.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540502","Census Tract 5405.02",,,,1669,65,139,72,190,92,45,70,56,68,124,249,141,56,150,152,0,3.89,8.33,4.31,11.38,5.51,2.7,4.19,3.36,4.07,7.43,14.92,8.45,3.36,8.99,9.11,0
"06037540600","Census Tract 5406, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540600",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540600","Census Tract 5406",,,,1199,192,101,173,35,58,113,0,49,46,30,119,60,39,115,69,0,16.01,8.42,14.43,2.92,4.84,9.42,0,4.09,3.84,2.5,9.92,5,3.25,9.59,5.75,0
"06037540700","Census Tract 5407, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540700","Census Tract 5407",,,,958,21,43,0,43,48,77,41,14,43,66,92,171,99,71,69,60,2.19,4.49,0,4.49,5.01,8.04,4.28,1.46,4.49,6.89,9.6,17.85,10.33,7.41,7.2,6.26
"06037540800","Census Tract 5408, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540800","Census Tract 5408",,,,1505,79,47,57,0,31,23,23,100,128,98,163,183,51,161,195,166,5.25,3.12,3.79,0,2.06,1.53,1.53,6.64,8.5,6.51,10.83,12.16,3.39,10.7,12.96,11.03
"06037540901","Census Tract 5409.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540901","Census Tract 5409.01",,,,1213,10,34,34,47,13,41,122,49,37,111,119,136,241,29,28,162,0.82,2.8,2.8,3.87,1.07,3.38,10.06,4.04,3.05,9.15,9.81,11.21,19.87,2.39,2.31,13.36
"06037540902","Census Tract 5409.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"540902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037540902","Census Tract 5409.02",,,,1498,102,57,130,28,14,7,29,73,0,92,103,178,370,141,98,76,6.81,3.81,8.68,1.87,0.93,0.47,1.94,4.87,0,6.14,6.88,11.88,24.7,9.41,6.54,5.07
"06037541003","Census Tract 5410.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541003",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541003","Census Tract 5410.03",,,,1411,138,20,19,5,48,36,23,55,18,85,198,201,139,126,140,160,9.78,1.42,1.35,0.35,3.4,2.55,1.63,3.9,1.28,6.02,14.03,14.25,9.85,8.93,9.92,11.34
"06037541100","Census Tract 5411, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541100","Census Tract 5411",,,,968,86,79,21,25,18,24,6,0,57,48,67,137,173,85,37,105,8.88,8.16,2.17,2.58,1.86,2.48,0.62,0,5.89,4.96,6.92,14.15,17.87,8.78,3.82,10.85
"06037541200","Census Tract 5412, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541200","Census Tract 5412",,,,1840,122,69,55,35,31,45,19,98,8,127,152,209,294,271,165,140,6.63,3.75,2.99,1.9,1.68,2.45,1.03,5.33,0.43,6.9,8.26,11.36,15.98,14.73,8.97,7.61
"06037541300","Census Tract 5413, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541300",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541300","Census Tract 5413",,,,1447,87,42,23,34,13,41,41,6,37,135,51,268,142,308,145,74,6.01,2.9,1.59,2.35,0.9,2.83,2.83,0.41,2.56,9.33,3.52,18.52,9.81,21.29,10.02,5.11
"06037541401","Census Tract 5414.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541401","Census Tract 5414.01",,,,975,32,99,22,40,68,25,0,23,51,58,116,125,181,33,77,25,3.28,10.15,2.26,4.1,6.97,2.56,0,2.36,5.23,5.95,11.9,12.82,18.56,3.38,7.9,2.56
"06037541402","Census Tract 5414.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541402","Census Tract 5414.02",,,,825,8,58,79,17,53,68,18,23,22,31,0,167,56,120,83,22,0.97,7.03,9.58,2.06,6.42,8.24,2.18,2.79,2.67,3.76,0,20.24,6.79,14.55,10.06,2.67
"06037541500","Census Tract 5415, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541500","Census Tract 5415",,,,1404,55,57,24,76,114,17,144,28,88,99,90,216,137,84,86,89,3.92,4.06,1.71,5.41,8.12,1.21,10.26,1.99,6.27,7.05,6.41,15.38,9.76,5.98,6.13,6.34
"06037541603","Census Tract 5416.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541603",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541603","Census Tract 5416.03",,,,701,17,22,40,0,12,49,12,19,25,111,67,160,51,93,23,0,2.43,3.14,5.71,0,1.71,6.99,1.71,2.71,3.57,15.83,9.56,22.82,7.28,13.27,3.28,0
"06037541604","Census Tract 5416.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541604",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541604","Census Tract 5416.04",,,,1355,56,67,62,57,100,59,74,65,115,93,103,136,150,36,129,53,4.13,4.94,4.58,4.21,7.38,4.35,5.46,4.8,8.49,6.86,7.6,10.04,11.07,2.66,9.52,3.91
"06037541605","Census Tract 5416.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541605",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541605","Census Tract 5416.05",,,,1514,35,134,0,70,36,65,0,153,101,100,211,193,240,114,0,62,2.31,8.85,0,4.62,2.38,4.29,0,10.11,6.67,6.61,13.94,12.75,15.85,7.53,0,4.1
"06037541606","Census Tract 5416.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541606",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541606","Census Tract 5416.06",,,,625,117,49,0,18,17,63,24,29,26,37,28,85,50,31,46,5,18.72,7.84,0,2.88,2.72,10.08,3.84,4.64,4.16,5.92,4.48,13.6,8,4.96,7.36,0.8
"06037541700","Census Tract 5417, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541700","Census Tract 5417",,,,1383,25,93,23,0,78,95,0,60,30,110,121,190,161,144,114,139,1.81,6.72,1.66,0,5.64,6.87,0,4.34,2.17,7.95,8.75,13.74,11.64,10.41,8.24,10.05
"06037541801","Census Tract 5418.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541801","Census Tract 5418.01",,,,1123,35,0,21,68,0,150,56,9,9,92,179,147,156,105,73,23,3.12,0,1.87,6.06,0,13.36,4.99,0.8,0.8,8.19,15.94,13.09,13.89,9.35,6.5,2.05
"06037541802","Census Tract 5418.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"541802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037541802","Census Tract 5418.02",,,,1249,51,24,3,29,19,28,85,39,21,85,245,135,204,51,152,78,4.08,1.92,0.24,2.32,1.52,2.24,6.81,3.12,1.68,6.81,19.62,10.81,16.33,4.08,12.17,6.24
"06037542000","Census Tract 5420, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542000","Census Tract 5420",,,,1169,36,37,38,0,37,9,42,0,14,76,97,224,213,90,184,72,3.08,3.17,3.25,0,3.17,0.77,3.59,0,1.2,6.5,8.3,19.16,18.22,7.7,15.74,6.16
"06037542103","Census Tract 5421.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542103",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542103","Census Tract 5421.03",,,,807,42,15,40,14,16,33,43,72,25,56,69,134,44,58,94,52,5.2,1.86,4.96,1.73,1.98,4.09,5.33,8.92,3.1,6.94,8.55,16.6,5.45,7.19,11.65,6.44
"06037542104","Census Tract 5421.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542104",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542104","Census Tract 5421.04",,,,879,40,32,0,63,17,39,24,25,33,100,105,117,23,44,101,116,4.55,3.64,0,7.17,1.93,4.44,2.73,2.84,3.75,11.38,11.95,13.31,2.62,5.01,11.49,13.2
"06037542105","Census Tract 5421.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542105",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542105","Census Tract 5421.05",,,,1145,180,52,0,30,0,80,85,15,10,57,195,85,70,93,67,126,15.72,4.54,0,2.62,0,6.99,7.42,1.31,0.87,4.98,17.03,7.42,6.11,8.12,5.85,11
"06037542106","Census Tract 5421.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542106",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542106","Census Tract 5421.06",,,,749,92,64,24,57,13,51,29,17,27,96,75,98,60,30,7,9,12.28,8.54,3.2,7.61,1.74,6.81,3.87,2.27,3.6,12.82,10.01,13.08,8.01,4.01,0.93,1.2
"06037542200","Census Tract 5422, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542200","Census Tract 5422",,,,1478,152,55,108,21,54,48,18,30,77,71,123,174,105,69,224,149,10.28,3.72,7.31,1.42,3.65,3.25,1.22,2.03,5.21,4.8,8.32,11.77,7.1,4.67,15.16,10.08
"06037542401","Census Tract 5424.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542401",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542401","Census Tract 5424.01",,,,1150,59,46,27,25,53,15,73,0,48,170,116,128,155,106,40,89,5.13,4,2.35,2.17,4.61,1.3,6.35,0,4.17,14.78,10.09,11.13,13.48,9.22,3.48,7.74
"06037542402","Census Tract 5424.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542402",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542402","Census Tract 5424.02",,,,952,13,31,0,23,11,35,26,32,23,31,96,184,224,116,99,8,1.37,3.26,0,2.42,1.16,3.68,2.73,3.36,2.42,3.26,10.08,19.33,23.53,12.18,10.4,0.84
"06037542501","Census Tract 5425.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542501","Census Tract 5425.01",,,,1273,40,59,40,30,9,124,50,48,12,81,44,254,206,134,64,78,3.14,4.63,3.14,2.36,0.71,9.74,3.93,3.77,0.94,6.36,3.46,19.95,16.18,10.53,5.03,6.13
"06037542502","Census Tract 5425.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542502","Census Tract 5425.02",,,,1310,102,59,24,63,81,32,96,39,42,75,167,202,144,70,66,48,7.79,4.5,1.83,4.81,6.18,2.44,7.33,2.98,3.21,5.73,12.75,15.42,10.99,5.34,5.04,3.66
"06037542601","Census Tract 5426.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542601","Census Tract 5426.01",,,,787,63,20,35,43,65,20,26,17,21,34,76,111,74,70,60,52,8.01,2.54,4.45,5.46,8.26,2.54,3.3,2.16,2.67,4.32,9.66,14.1,9.4,8.89,7.62,6.61
"06037542602","Census Tract 5426.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542602","Census Tract 5426.02",,,,1375,93,85,16,69,40,58,0,53,175,49,140,190,34,136,170,67,6.76,6.18,1.16,5.02,2.91,4.22,0,3.85,12.73,3.56,10.18,13.82,2.47,9.89,12.36,4.87
"06037542700","Census Tract 5427, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542700","Census Tract 5427",,,,1352,0,0,32,4,86,159,71,39,10,26,197,241,126,143,108,110,0,0,2.37,0.3,6.36,11.76,5.25,2.88,0.74,1.92,14.57,17.83,9.32,10.58,7.99,8.14
"06037542800","Census Tract 5428, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542800","Census Tract 5428",,,,948,46,26,7,129,10,11,103,0,0,22,148,121,164,81,48,32,4.85,2.74,0.74,13.61,1.05,1.16,10.86,0,0,2.32,15.61,12.76,17.3,8.54,5.06,3.38
"06037542900","Census Tract 5429, Los Angeles County, California","ca","140","00",,,,"06","037",,,"542900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037542900","Census Tract 5429",,,,784,9,6,0,14,42,0,16,20,10,101,136,175,54,29,65,107,1.15,0.77,0,1.79,5.36,0,2.04,2.55,1.28,12.88,17.35,22.32,6.89,3.7,8.29,13.65
"06037543000","Census Tract 5430, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543000","Census Tract 5430",,,,1295,14,128,14,14,39,0,58,96,104,41,98,120,152,81,162,174,1.08,9.88,1.08,1.08,3.01,0,4.48,7.41,8.03,3.17,7.57,9.27,11.74,6.25,12.51,13.44
"06037543100","Census Tract 5431, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543100",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543100","Census Tract 5431",,,,1804,118,34,65,43,30,146,134,29,0,85,130,195,130,269,149,247,6.54,1.88,3.6,2.38,1.66,8.09,7.43,1.61,0,4.71,7.21,10.81,7.21,14.91,8.26,13.69
"06037543201","Census Tract 5432.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543201","Census Tract 5432.01",,,,844,56,5,25,48,6,24,48,21,0,22,85,89,78,90,87,160,6.64,0.59,2.96,5.69,0.71,2.84,5.69,2.49,0,2.61,10.07,10.55,9.24,10.66,10.31,18.96
"06037543203","Census Tract 5432.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543203",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543203","Census Tract 5432.03",,,,1124,227,28,42,23,67,7,40,212,33,54,74,136,82,74,16,9,20.2,2.49,3.74,2.05,5.96,0.62,3.56,18.86,2.94,4.8,6.58,12.1,7.3,6.58,1.42,0.8
"06037543304","Census Tract 5433.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543304",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543304","Census Tract 5433.04",,,,2105,107,20,42,0,67,16,14,45,54,169,128,287,295,210,291,360,5.08,0.95,2,0,3.18,0.76,0.67,2.14,2.57,8.03,6.08,13.63,14.01,9.98,13.82,17.1
"06037543305","Census Tract 5433.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543305",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543305","Census Tract 5433.05",,,,1211,99,6,12,8,12,76,17,45,19,43,72,234,161,241,123,43,8.18,0.5,0.99,0.66,0.99,6.28,1.4,3.72,1.57,3.55,5.95,19.32,13.29,19.9,10.16,3.55
"06037543306","Census Tract 5433.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543306",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543306","Census Tract 5433.06",,,,1804,0,20,42,43,0,67,41,54,16,136,113,343,324,120,202,283,0,1.11,2.33,2.38,0,3.71,2.27,2.99,0.89,7.54,6.26,19.01,17.96,6.65,11.2,15.69
"06037543321","Census Tract 5433.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543321",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543321","Census Tract 5433.21",,,,2040,158,125,69,66,38,85,10,8,27,73,99,214,88,117,353,510,7.75,6.13,3.38,3.24,1.86,4.17,0.49,0.39,1.32,3.58,4.85,10.49,4.31,5.74,17.3,25
"06037543322","Census Tract 5433.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543322",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543322","Census Tract 5433.22",,,,2177,87,43,0,26,0,58,18,85,8,111,57,278,291,271,389,455,4,1.98,0,1.19,0,2.66,0.83,3.9,0.37,5.1,2.62,12.77,13.37,12.45,17.87,20.9
"06037543400","Census Tract 5434, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543400","Census Tract 5434",,,,984,52,47,10,6,29,14,5,24,11,92,78,120,110,177,106,103,5.28,4.78,1.02,0.61,2.95,1.42,0.51,2.44,1.12,9.35,7.93,12.2,11.18,17.99,10.77,10.47
"06037543501","Census Tract 5435.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543501",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543501","Census Tract 5435.01",,,,1945,65,189,57,15,13,55,40,42,87,51,12,338,249,300,342,90,3.34,9.72,2.93,0.77,0.67,2.83,2.06,2.16,4.47,2.62,0.62,17.38,12.8,15.42,17.58,4.63
"06037543502","Census Tract 5435.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543502","Census Tract 5435.02",,,,1687,103,0,52,17,32,51,20,74,45,50,109,196,144,252,292,250,6.11,0,3.08,1.01,1.9,3.02,1.19,4.39,2.67,2.96,6.46,11.62,8.54,14.94,17.31,14.82
"06037543503","Census Tract 5435.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543503",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543503","Census Tract 5435.03",,,,1929,49,0,0,63,0,8,181,8,120,167,121,277,163,124,379,269,2.54,0,0,3.27,0,0.41,9.38,0.41,6.22,8.66,6.27,14.36,8.45,6.43,19.65,13.95
"06037543601","Census Tract 5436.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543601","Census Tract 5436.01",,,,1102,0,51,43,15,36,12,17,6,8,44,89,167,136,106,213,159,0,4.63,3.9,1.36,3.27,1.09,1.54,0.54,0.73,3.99,8.08,15.15,12.34,9.62,19.33,14.43
"06037543603","Census Tract 5436.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543603",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543603","Census Tract 5436.03",,,,1509,73,36,54,21,138,121,65,47,18,75,35,193,140,161,115,217,4.84,2.39,3.58,1.39,9.15,8.02,4.31,3.11,1.19,4.97,2.32,12.79,9.28,10.67,7.62,14.38
"06037543605","Census Tract 5436.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543605",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543605","Census Tract 5436.05",,,,1560,33,18,38,11,37,24,27,83,18,101,126,241,239,154,182,228,2.12,1.15,2.44,0.71,2.37,1.54,1.73,5.32,1.15,6.47,8.08,15.45,15.32,9.87,11.67,14.62
"06037543606","Census Tract 5436.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543606",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543606","Census Tract 5436.06",,,,1357,17,72,0,17,32,166,11,48,46,133,122,117,198,106,224,48,1.25,5.31,0,1.25,2.36,12.23,0.81,3.54,3.39,9.8,8.99,8.62,14.59,7.81,16.51,3.54
"06037543607","Census Tract 5436.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543607",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543607","Census Tract 5436.07",,,,1324,29,37,0,52,45,18,51,28,54,29,39,193,93,187,215,254,2.19,2.79,0,3.93,3.4,1.36,3.85,2.11,4.08,2.19,2.95,14.58,7.02,14.12,16.24,19.18
"06037543701","Census Tract 5437.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543701","Census Tract 5437.01",,,,708,5,0,12,16,0,38,7,13,15,5,44,86,94,87,163,123,0.71,0,1.69,2.26,0,5.37,0.99,1.84,2.12,0.71,6.21,12.15,13.28,12.29,23.02,17.37
"06037543703","Census Tract 5437.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543703",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543703","Census Tract 5437.03",,,,1107,94,15,26,22,16,15,0,29,44,46,43,51,175,129,150,252,8.49,1.36,2.35,1.99,1.45,1.36,0,2.62,3.97,4.16,3.88,4.61,15.81,11.65,13.55,22.76
"06037543704","Census Tract 5437.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543704",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543704","Census Tract 5437.04",,,,852,19,0,7,31,0,0,28,30,10,104,61,123,69,41,168,161,2.23,0,0.82,3.64,0,0,3.29,3.52,1.17,12.21,7.16,14.44,8.1,4.81,19.72,18.9
"06037543705","Census Tract 5437.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543705",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543705","Census Tract 5437.05",,,,957,9,20,8,14,36,0,40,11,0,92,108,120,193,99,69,138,0.94,2.09,0.84,1.46,3.76,0,4.18,1.15,0,9.61,11.29,12.54,20.17,10.34,7.21,14.42
"06037543801","Census Tract 5438.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543801","Census Tract 5438.01",,,,1319,8,0,42,26,18,86,43,19,51,110,97,116,186,127,216,174,0.61,0,3.18,1.97,1.36,6.52,3.26,1.44,3.87,8.34,7.35,8.79,14.1,9.63,16.38,13.19
"06037543803","Census Tract 5438.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543803",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543803","Census Tract 5438.03",,,,1485,82,28,69,106,79,0,36,67,10,18,68,234,231,41,55,361,5.52,1.89,4.65,7.14,5.32,0,2.42,4.51,0.67,1.21,4.58,15.76,15.56,2.76,3.7,24.31
"06037543804","Census Tract 5438.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543804",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543804","Census Tract 5438.04",,,,859,0,82,16,79,32,0,0,0,0,46,44,53,99,60,90,258,0,9.55,1.86,9.2,3.73,0,0,0,0,5.36,5.12,6.17,11.53,6.98,10.48,30.03
"06037543903","Census Tract 5439.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543903",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543903","Census Tract 5439.03",,,,1091,39,13,27,46,10,0,38,12,20,22,98,37,177,113,239,200,3.57,1.19,2.47,4.22,0.92,0,3.48,1.1,1.83,2.02,8.98,3.39,16.22,10.36,21.91,18.33
"06037543905","Census Tract 5439.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"543905",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037543905","Census Tract 5439.05",,,,1053,23,0,0,2,18,82,51,23,51,112,89,251,85,70,97,99,2.18,0,0,0.19,1.71,7.79,4.84,2.18,4.84,10.64,8.45,23.84,8.07,6.65,9.21,9.4
"06037544001","Census Tract 5440.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"544001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037544001","Census Tract 5440.01",,,,1217,24,0,0,29,79,152,22,42,41,57,29,154,156,204,114,114,1.97,0,0,2.38,6.49,12.49,1.81,3.45,3.37,4.68,2.38,12.65,12.82,16.76,9.37,9.37
"06037544002","Census Tract 5440.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"544002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037544002","Census Tract 5440.02",,,,842,6,15,31,7,6,12,20,13,17,28,64,145,183,85,157,53,0.71,1.78,3.68,0.83,0.71,1.43,2.38,1.54,2.02,3.33,7.6,17.22,21.73,10.1,18.65,6.29
"06037550101","Census Tract 5501.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"550101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037550101","Census Tract 5501.01",,,,975,0,41,16,17,9,9,77,0,8,44,83,93,221,103,166,88,0,4.21,1.64,1.74,0.92,0.92,7.9,0,0.82,4.51,8.51,9.54,22.67,10.56,17.03,9.03
